"country"	"year"	"pop"	"gdpen"
"JAPAN"	1954	88584	1.913
"JAPAN"	1955	89816	2.053
"JAPAN"	1956	90682	2.188
"JAPAN"	1957	91537	2.33
"JAPAN"	1958	92393	2.436
"JAPAN"	1959	93249	2.629
"JAPAN"	1960	94104	2.954
"JAPAN"	1961	94950	3.351
"JAPAN"	1962	95837	3.554
"JAPAN"	1963	96818	3.886
"JAPAN"	1964	97830	4.343
"JAPAN"	1965	98894	4.491
"JAPAN"	1966	99792	4.924
"JAPAN"	1967	100731	5.417
"JAPAN"	1968	101065	6.076
"JAPAN"	1969	103183	6.673
"JAPAN"	1970	104345	7.307
"JAPAN"	1971	105697	7.51
"JAPAN"	1972	107188	8.019
"JAPAN"	1973	108079	8.539
"JAPAN"	1974	110162	8.295
"JAPAN"	1975	111940	8.381
"JAPAN"	1976	112771	8.678
"JAPAN"	1977	113863	8.996
"JAPAN"	1978	114898	9.34
"JAPAN"	1979	115870	9.756
"JAPAN"	1980	116782	10.072
"JAPAN"	1981	117648	10.38
"JAPAN"	1982	118449	10.635
"JAPAN"	1983	119259	10.841
"JAPAN"	1984	120018	11.24
"JAPAN"	1985	120754	11.771
"JAPAN"	1986	121492	11.996
"JAPAN"	1987	122091	12.43
"JAPAN"	1988	122613	13.156
"JAPAN"	1989	123116	13.706
"JAPAN"	1990	123537	14.331
"JAPAN"	1991	123921	14.936
"JAPAN"	1992	124000	15.105
"JAPAN"	1993	124536	15.11469
"JAPAN"	1994	124961	15.16041
"JAPAN"	1995	125439	15.3248
"JAPAN"	1996	125761	16.05749
"JAPAN"	1997	126091	16.27077
"JAPAN"	1998	126309.8	15.82255
"JAPAN"	1999	NA	15.8346
"INDIA"	1947	345085	0.589
"INDIA"	1948	349430	0.593
"INDIA"	1949	353832	0.588
"INDIA"	1950	368459	0.59
"INDIA"	1951	374373	0.608
"INDIA"	1952	380287	0.617
"INDIA"	1953	386146	0.641
"INDIA"	1954	392060	0.666
"INDIA"	1955	397973	0.672
"INDIA"	1956	406242	0.689
"INDIA"	1957	414565	0.689
"INDIA"	1958	422833	0.718
"INDIA"	1959	431156	0.717
"INDIA"	1960	434825	0.766
"INDIA"	1961	443914	0.751
"INDIA"	1962	454373	0.76
"INDIA"	1963	465105	0.815
"INDIA"	1964	476112	0.847
"INDIA"	1965	487337	0.751
"INDIA"	1966	498836	0.653
"INDIA"	1967	510554	0.698
"INDIA"	1968	522546	0.725
"INDIA"	1969	534921	0.759
"INDIA"	1970	547569	0.802
"INDIA"	1971	560268	0.808
"INDIA"	1972	573130	0.786
"INDIA"	1973	586220	0.786
"INDIA"	1974	599643	0.765
"INDIA"	1975	613459	0.815
"INDIA"	1976	627632	0.812
"INDIA"	1977	642134	0.857
"INDIA"	1978	656941	0.882
"INDIA"	1979	672021	0.837
"INDIA"	1980	687332	0.882
"INDIA"	1981	702821	0.908
"INDIA"	1982	718426	0.936
"INDIA"	1983	734072	0.986
"INDIA"	1984	749677	1.008
"INDIA"	1985	765147	1.05
"INDIA"	1986	781893	1.092
"INDIA"	1987	798680	1.123
"INDIA"	1988	815590	1.204
"INDIA"	1989	832535	1.235
"INDIA"	1990	849515	1.264
"INDIA"	1991	866499	1.251
"INDIA"	1992	884000	1.282
"INDIA"	1993	898200	1.321704
"INDIA"	1994	913600	1.394806
"INDIA"	1995	929358	1.476098
"INDIA"	1996	945611.8	1.551581
"INDIA"	1997	962377.7	1.594155
"INDIA"	1998	979672.9	1.671808
"INDIA"	1999	NA	1.748628
"BHUTAN"	1971	1067	0.354
"BHUTAN"	1972	1089	0.371
"BHUTAN"	1973	1112	0.388
"BHUTAN"	1974	1135	0.406
"BHUTAN"	1975	1160	0.428
"BHUTAN"	1976	1186	0.448
"BHUTAN"	1977	1213	0.471
"BHUTAN"	1978	1230	0.49
"BHUTAN"	1979	1255	0.516
"BHUTAN"	1980	1280	0.5336958
"BHUTAN"	1981	1307	0.5759665
"BHUTAN"	1982	1333	0.5942668
"BHUTAN"	1983	1320	0.6311234
"BHUTAN"	1984	1350	0.6637508
"BHUTAN"	1985	1380	0.672
"BHUTAN"	1986	1410	0.723604
"BHUTAN"	1987	1440	0.8386334
"BHUTAN"	1988	1470	0.8285956
"BHUTAN"	1989	1500	0.8452699
"BHUTAN"	1990	1540	0.8914194
"BHUTAN"	1991	1570	0.8981028
"BHUTAN"	1992	1610	0.9099061
"BHUTAN"	1993	655.44	0.9355489
"BHUTAN"	1994	675	0.9819251
"BHUTAN"	1995	695.14	1.018665
"BHUTAN"	1996	715.87	1.043433
"BHUTAN"	1997	737.2	1.092059
"BHUTAN"	1998	759.15	1.13551
"BHUTAN"	1999	NA	1.179871
"PAKISTAN"	1947	72206	0.805
"PAKISTAN"	1948	73600	0.887
"PAKISTAN"	1949	74250	0.538
"PAKISTAN"	1950	75040	0.602
"PAKISTAN"	1951	76809	0.614
"PAKISTAN"	1952	78428	0.583
"PAKISTAN"	1953	80083	0.602
"PAKISTAN"	1954	81773	0.602
"PAKISTAN"	1955	83498	0.579
"PAKISTAN"	1956	89261	0.602
"PAKISTAN"	1957	87061	0.592
"PAKISTAN"	1958	88900	0.579
"PAKISTAN"	1959	90778	0.601
"PAKISTAN"	1960	92696	0.638
"PAKISTAN"	1961	94655	0.659
"PAKISTAN"	1962	105440	0.67
"PAKISTAN"	1963	108180	0.706
"PAKISTAN"	1964	110990	0.754
"PAKISTAN"	1965	113930	0.889
"PAKISTAN"	1966	117010	0.894
"PAKISTAN"	1967	120160	0.926
"PAKISTAN"	1968	123410	0.966
"PAKISTAN"	1969	126740	0.946
"PAKISTAN"	1970	128724	1.029
"PAKISTAN"	1971	62573	0.972
"PAKISTAN"	1972	64610	0.898
"PAKISTAN"	1973	66706	0.907
"PAKISTAN"	1974	68849	0.934
"PAKISTAN"	1975	71033	0.923
"PAKISTAN"	1976	73251	0.943
"PAKISTAN"	1977	75494	0.969
"PAKISTAN"	1978	77779	1.014
"PAKISTAN"	1979	80135	1.053
"PAKISTAN"	1980	82581	1.11
"PAKISTAN"	1981	85114	1.101
"PAKISTAN"	1982	87736	1.129
"PAKISTAN"	1983	90452	1.168
"PAKISTAN"	1984	93265	1.207
"PAKISTAN"	1985	96180	1.262
"PAKISTAN"	1986	99199	1.28
"PAKISTAN"	1987	102324	1.309
"PAKISTAN"	1988	105558	1.371
"PAKISTAN"	1989	108900	1.397
"PAKISTAN"	1990	112351	1.394
"PAKISTAN"	1991	115844	1.394
"PAKISTAN"	1992	119000	1.432
"PAKISTAN"	1993	116444.2	1.423299
"PAKISTAN"	1994	119401.9	1.442113
"PAKISTAN"	1995	122374.9	1.479117
"PAKISTAN"	1996	125409.9	1.498981
"PAKISTAN"	1997	128457.3	1.478267
"PAKISTAN"	1998	131582	1.479944
"PAKISTAN"	1999	NA	1.50198
"BANGLADESH"	1972	70445	0.894
"BANGLADESH"	1973	72425	0.756
"BANGLADESH"	1974	74470	0.968
"BANGLADESH"	1975	76582	0.957
"BANGLADESH"	1976	78671	0.994
"BANGLADESH"	1977	80733	0.947
"BANGLADESH"	1978	82761	1.008
"BANGLADESH"	1979	84752	1.089
"BANGLADESH"	1980	86700	1.085
"BANGLADESH"	1981	88691	1.084
"BANGLADESH"	1982	90725	1.181
"BANGLADESH"	1983	92804	1.068
"BANGLADESH"	1984	94929	1.14
"BANGLADESH"	1985	97100	1.216
"BANGLADESH"	1986	99294	1.261
"BANGLADESH"	1987	101509	1.251
"BANGLADESH"	1988	103744	1.298
"BANGLADESH"	1989	106000	1.375
"BANGLADESH"	1990	108275	1.39
"BANGLADESH"	1991	110564	1.474
"BANGLADESH"	1992	114000	1.51
"BANGLADESH"	1993	116106.9	1.554656
"BANGLADESH"	1994	117897.5	1.593582
"BANGLADESH"	1995	119768	1.645954
"BANGLADESH"	1996	121679.3	1.69498
"BANGLADESH"	1997	123632.6	1.758077
"BANGLADESH"	1998	125628.7	1.820546
"BANGLADESH"	1999	NA	1.878804
"BURMA"	1948	18119	0.202
"BURMA"	1949	18304	0.199
"BURMA"	1950	18380	0.228
"BURMA"	1951	18737	0.234
"BURMA"	1952	19094	0.254
"BURMA"	1953	19451	0.257
"BURMA"	1954	19808	0.252
"BURMA"	1955	20165	0.255
"BURMA"	1956	20583	0.241
"BURMA"	1957	21001	0.27
"BURMA"	1958	21418	0.26
"BURMA"	1959	21836	0.294
"BURMA"	1960	21780	0.316
"BURMA"	1961	22253	0.313
"BURMA"	1962	22736	0.373
"BURMA"	1963	23230	0.418
"BURMA"	1964	23735	0.383
"BURMA"	1965	24250	0.415
"BURMA"	1966	24802	0.403
"BURMA"	1967	25366	0.379
"BURMA"	1968	25943	0.397
"BURMA"	1969	26533	0.405
"BURMA"	1970	27137	0.418
"BURMA"	1971	27754	0.418
"BURMA"	1972	28385	0.419
"BURMA"	1973	29031	0.411
"BURMA"	1974	29620	0.405
"BURMA"	1975	30221	0.416
"BURMA"	1976	30845	0.432
"BURMA"	1977	31461	0.447
"BURMA"	1978	32099	0.467
"BURMA"	1979	32750	0.483
"BURMA"	1980	33511	0.505
"BURMA"	1981	34171	0.527
"BURMA"	1982	34844	0.55
"BURMA"	1983	35530	0.561
"BURMA"	1984	36230	0.586
"BURMA"	1985	36943	0.599
"BURMA"	1986	37874	0.574
"BURMA"	1987	38828	0.543
"BURMA"	1988	39807	0.461
"BURMA"	1989	40810	0.611
"BURMA"	1990	41675	0.6282114
"BURMA"	1991	42561	0.6241242
"BURMA"	1992	43670	0.6844205
"BURMA"	1993	41898.03	0.7257554
"BURMA"	1994	42381.29	0.7800272
"BURMA"	1995	42877	0.8342239
"BURMA"	1996	43380.8	0.8879705
"BURMA"	1997	43892.85	0.9381549
"BURMA"	1998	44413.3	0.9846271
"BURMA"	1999	NA	NA
"SRI LANKA"	1948	7244	0.952
"SRI LANKA"	1949	7455	0.968
"SRI LANKA"	1950	7679	1.058
"SRI LANKA"	1951	7888	1.137
"SRI LANKA"	1952	8097	1.139
"SRI LANKA"	1953	8306	1.105
"SRI LANKA"	1954	8513	1.087
"SRI LANKA"	1955	8722	1.142
"SRI LANKA"	1956	8956	1.089
"SRI LANKA"	1957	9189	1.148
"SRI LANKA"	1958	9423	1.162
"SRI LANKA"	1959	9656	1.204
"SRI LANKA"	1960	9889	1.259
"SRI LANKA"	1961	10135	1.13
"SRI LANKA"	1962	10385	1.278
"SRI LANKA"	1963	10651	1.211
"SRI LANKA"	1964	10889	1.15
"SRI LANKA"	1965	11133	1.179
"SRI LANKA"	1966	11440	1.198
"SRI LANKA"	1967	11702	1.206
"SRI LANKA"	1968	11992	1.195
"SRI LANKA"	1969	12252	1.24
"SRI LANKA"	1970	12516	1.243
"SRI LANKA"	1971	12608	1.251
"SRI LANKA"	1972	12861	1.188
"SRI LANKA"	1973	13091	1.253
"SRI LANKA"	1974	13284	1.297
"SRI LANKA"	1975	13496	1.285
"SRI LANKA"	1976	13717	1.338
"SRI LANKA"	1977	13942	1.39
"SRI LANKA"	1978	14184	1.497
"SRI LANKA"	1979	14471	1.549
"SRI LANKA"	1980	14738	1.635
"SRI LANKA"	1981	14988	1.632
"SRI LANKA"	1982	15189	1.792
"SRI LANKA"	1983	15417	1.903
"SRI LANKA"	1984	15599	1.928
"SRI LANKA"	1985	15837	2.045
"SRI LANKA"	1986	16117	2.048
"SRI LANKA"	1987	16361	2.04
"SRI LANKA"	1988	16587	2.028
"SRI LANKA"	1989	16806	2.037
"SRI LANKA"	1990	16993	2.096
"SRI LANKA"	1991	17190	2.186
"SRI LANKA"	1992	17405	2.215
"SRI LANKA"	1993	17628.42	2.337826
"SRI LANKA"	1994	17865	2.436051
"SRI LANKA"	1995	18112	2.534985
"SRI LANKA"	1996	18300	2.604283
"SRI LANKA"	1997	18552	2.733457
"SRI LANKA"	1998	18760.91	2.827442
"SRI LANKA"	1999	NA	2.916883
"NEPAL"	1945	7998	NA
"NEPAL"	1946	8080	0.491
"NEPAL"	1947	8160	0.504
"NEPAL"	1948	8238	0.519
"NEPAL"	1949	8274	0.533
"NEPAL"	1950	8314	0.547
"NEPAL"	1951	8341	0.512
"NEPAL"	1952	8387	0.526
"NEPAL"	1953	8451	0.541
"NEPAL"	1954	8532	0.556
"NEPAL"	1955	8631	0.541
"NEPAL"	1956	8745	0.557
"NEPAL"	1957	8873	0.573
"NEPAL"	1958	9014	0.589
"NEPAL"	1959	9166	0.606
"NEPAL"	1960	9403	0.628
"NEPAL"	1961	9585	0.611
"NEPAL"	1962	9769	0.622
"NEPAL"	1963	9957	0.621
"NEPAL"	1964	10149	0.667
"NEPAL"	1965	10344	0.65
"NEPAL"	1966	10538	0.664
"NEPAL"	1967	10735	0.63
"NEPAL"	1968	10937	0.622
"NEPAL"	1969	11141	0.654
"NEPAL"	1970	11350	0.67
"NEPAL"	1971	11608	0.686
"NEPAL"	1972	11890	0.686
"NEPAL"	1973	12195	0.662
"NEPAL"	1974	12513	0.688
"NEPAL"	1975	12841	0.672
"NEPAL"	1976	13178	0.689
"NEPAL"	1977	13528	0.94
"NEPAL"	1978	13889	0.973
"NEPAL"	1979	14260	1.043
"NEPAL"	1980	14640	0.892
"NEPAL"	1981	15023	0.911
"NEPAL"	1982	15423	0.917
"NEPAL"	1983	15833	0.924
"NEPAL"	1984	16255	0.93
"NEPAL"	1985	16682	0.936
"NEPAL"	1986	17098	0.959
"NEPAL"	1987	17557	0.9503261
"NEPAL"	1988	17994	0.9974384
"NEPAL"	1989	18442	1.014292
"NEPAL"	1990	18916	1.03459
"NEPAL"	1991	19605	1.072948
"NEPAL"	1992	20580	1.089245
"NEPAL"	1993	20244.25	1.103245
"NEPAL"	1994	20753.45	1.164595
"NEPAL"	1995	21272	1.175614
"NEPAL"	1996	21794.68	1.208558
"NEPAL"	1997	22321.16	1.239629
"NEPAL"	1998	22851.11	1.246661
"NEPAL"	1999	NA	1.266212
"THAILAND"	1945	16862	NA
"THAILAND"	1946	17153	0.591
"THAILAND"	1947	17808	0.615
"THAILAND"	1948	18508	0.641
"THAILAND"	1949	19063	0.672
"THAILAND"	1950	20607	0.857
"THAILAND"	1951	21165	0.818
"THAILAND"	1952	21722	0.802
"THAILAND"	1953	22276	0.731
"THAILAND"	1954	22834	0.778
"THAILAND"	1955	23391	0.701
"THAILAND"	1956	24064	0.715
"THAILAND"	1957	24739	0.786
"THAILAND"	1958	25415	0.801
"THAILAND"	1959	26087	0.857
"THAILAND"	1960	26405	0.943
"THAILAND"	1961	27213	0.96
"THAILAND"	1962	28049	0.995
"THAILAND"	1963	28907	1.036
"THAILAND"	1964	29793	1.1
"THAILAND"	1965	30705	1.136
"THAILAND"	1966	31652	1.226
"THAILAND"	1967	32628	1.264
"THAILAND"	1968	33636	1.33
"THAILAND"	1969	34676	1.401
"THAILAND"	1970	35745	1.526
"THAILAND"	1971	36884	1.483
"THAILAND"	1972	38017	1.513
"THAILAND"	1973	39142	1.648
"THAILAND"	1974	40257	1.641
"THAILAND"	1975	41359	1.683
"THAILAND"	1976	42450	1.779
"THAILAND"	1977	43532	1.908
"THAILAND"	1978	44602	2.025
"THAILAND"	1979	45659	2.156
"THAILAND"	1980	46700	2.178
"THAILAND"	1981	47727	2.217
"THAILAND"	1982	48740	2.195
"THAILAND"	1983	49739	2.397
"THAILAND"	1984	50720	2.457
"THAILAND"	1985	51683	2.463
"THAILAND"	1986	52654	2.51
"THAILAND"	1987	53605	2.698
"THAILAND"	1988	54536	2.972
"THAILAND"	1989	55448	3.248
"THAILAND"	1990	56303	3.58
"THAILAND"	1991	57151	3.756
"THAILAND"	1992	57992	3.942
"THAILAND"	1993	58064	4.227597
"THAILAND"	1994	58718	4.568556
"THAILAND"	1995	59401	4.946487
"THAILAND"	1996	60003	5.207137
"THAILAND"	1997	60602	5.08553
"THAILAND"	1998	61105.71	4.536039
"THAILAND"	1999	NA	4.689141
"CAMBODIA"	1953	4472	NA
"CAMBODIA"	1954	4584	0.39
"CAMBODIA"	1955	4702	0.435
"CAMBODIA"	1956	4825	0.473
"CAMBODIA"	1957	4953	0.504
"CAMBODIA"	1958	5085	0.531
"CAMBODIA"	1959	5222	0.545
"CAMBODIA"	1960	5364	0.563
"CAMBODIA"	1961	5510	0.604
"CAMBODIA"	1962	5660	0.624
"CAMBODIA"	1963	5815	0.683
"CAMBODIA"	1964	5976	0.667
"CAMBODIA"	1965	6142	0.701
"CAMBODIA"	1966	6313	0.744
"CAMBODIA"	1967	6479	0.753
"CAMBODIA"	1968	6618	0.766
"CAMBODIA"	1969	6750	0.915
"CAMBODIA"	1970	6897	0.867
"CAMBODIA"	1971	6988	0.545
"CAMBODIA"	1972	7042	0.452
"CAMBODIA"	1973	7087	0.464
"CAMBODIA"	1974	7124	0.391
"CAMBODIA"	1975	7098	0.399
"CAMBODIA"	1976	6966	0.41
"CAMBODIA"	1977	6780	0.422
"CAMBODIA"	1978	6585	0.434
"CAMBODIA"	1979	6443	0.4
"CAMBODIA"	1980	6400	0.775
"CAMBODIA"	1981	6473	0.481
"CAMBODIA"	1982	6646	0.493
"CAMBODIA"	1983	6888	0.869
"CAMBODIA"	1984	7110	0.917
"CAMBODIA"	1985	7330	0.917
"CAMBODIA"	1986	7530	0.938
"CAMBODIA"	1987	7730	0.953
"CAMBODIA"	1988	7930	0.975
"CAMBODIA"	1989	8130	0.988
"CAMBODIA"	1990	8570	0.993
"CAMBODIA"	1991	8810	1.014
"CAMBODIA"	1992	9050	NA
"CAMBODIA"	1993	9460.19	NA
"CAMBODIA"	1994	9723.27	NA
"CAMBODIA"	1995	9982	NA
"CAMBODIA"	1996	10234.43	NA
"CAMBODIA"	1997	10479.75	NA
"CAMBODIA"	1998	10717.14	NA
"CAMBODIA"	1999	NA	NA
"LAOS"	1953	NA	NA
"LAOS"	1954	2103	0.292
"LAOS"	1955	2146	0.327
"LAOS"	1956	2190	0.412
"LAOS"	1957	2236	0.414
"LAOS"	1958	2220	0.451
"LAOS"	1959	2282	0.467
"LAOS"	1960	2337	0.484
"LAOS"	1961	2393	0.535
"LAOS"	1962	2450	0.566
"LAOS"	1963	2509	0.6
"LAOS"	1964	2569	0.636
"LAOS"	1965	2631	0.638
"LAOS"	1966	2694	0.699
"LAOS"	1967	2759	0.768
"LAOS"	1968	2825	0.659
"LAOS"	1969	2893	0.798
"LAOS"	1970	2962	0.946
"LAOS"	1971	3033	0.885
"LAOS"	1972	3106	0.94
"LAOS"	1973	3181	0.966
"LAOS"	1974	3257	0.845
"LAOS"	1975	3428	0.841
"LAOS"	1976	3517	0.847
"LAOS"	1977	3610	0.882
"LAOS"	1978	3705	0.995
"LAOS"	1979	3802	1.025
"LAOS"	1980	3901	0.832
"LAOS"	1981	4002	1.086
"LAOS"	1982	4104	1.084
"LAOS"	1983	3410	0.961
"LAOS"	1984	3496	1.275
"LAOS"	1985	3594	1.34
"LAOS"	1986	3695	1.354
"LAOS"	1987	3800	1.291
"LAOS"	1988	3909	1.235
"LAOS"	1989	4023	1.364
"LAOS"	1990	4140	1.385
"LAOS"	1991	4261	1.385
"LAOS"	1992	4470	1.440854
"LAOS"	1993	4367.01	1.485278
"LAOS"	1994	4485.98	1.563858
"LAOS"	1995	4605	1.630556
"LAOS"	1996	4725.58	1.696376
"LAOS"	1997	4849.23	1.769496
"LAOS"	1998	4973.69	1.793667
"LAOS"	1999	NA	1.879055
"VIETNAM"	1954	13714	0.635
"VIETNAM"	1955	14066	0.664
"VIETNAM"	1956	14300	0.694
"VIETNAM"	1957	14600	0.682
"VIETNAM"	1958	15010	0.765
"VIETNAM"	1959	15470	0.856
"VIETNAM"	1960	15917	0.908
"VIETNAM"	1961	16690	0.937
"VIETNAM"	1962	17200	1.006
"VIETNAM"	1963	17900	1.007
"VIETNAM"	1964	18500	1.021
"VIETNAM"	1965	19000	1.043
"VIETNAM"	1966	19420	1.046
"VIETNAM"	1967	19850	1.031
"VIETNAM"	1968	20280	1.102
"VIETNAM"	1969	20720	1.097
"VIETNAM"	1970	21150	1.118
"VIETNAM"	1971	21595	NA
"VIETNAM"	1972	22038	NA
"VIETNAM"	1973	22481	NA
"VIETNAM"	1974	23244	NA
"VIETNAM"	1975	47607	1.295
"VIETNAM"	1976	48796	NA
"VIETNAM"	1977	50028	1.173
"VIETNAM"	1978	51281	1.197
"VIETNAM"	1979	52526	1.234
"VIETNAM"	1980	53740	1.274
"VIETNAM"	1981	54915	1.307
"VIETNAM"	1982	56115	1.333
"VIETNAM"	1983	57358	1.365
"VIETNAM"	1984	58620	1.34
"VIETNAM"	1985	59902	1.423
"VIETNAM"	1986	61109	1.422
"VIETNAM"	1987	62452	1.505
"VIETNAM"	1988	63727	1.581
"VIETNAM"	1989	64774	1.484
"VIETNAM"	1990	66233	1.607
"VIETNAM"	1991	68183	1.596
"VIETNAM"	1992	69480	NA
"VIETNAM"	1993	71026	NA
"VIETNAM"	1994	72510	NA
"VIETNAM"	1995	73962	NA
"VIETNAM"	1996	75355	NA
"VIETNAM"	1997	76711	NA
"VIETNAM"	1998	77627.33	NA
"VIETNAM"	1999	NA	NA
"VIETNAM, S."	1954	9934	0.538
"VIETNAM, S."	1955	12000	0.547
"VIETNAM, S."	1956	12300	0.577
"VIETNAM, S."	1957	12600	0.612
"VIETNAM, S."	1958	12934	0.64
"VIETNAM, S."	1959	13790	0.655
"VIETNAM, S."	1960	14100	0.658
"VIETNAM, S."	1961	14494	0.693
"VIETNAM, S."	1962	14930	0.708
"VIETNAM, S."	1963	15320	0.743
"VIETNAM, S."	1964	15720	0.747
"VIETNAM, S."	1965	16120	0.803
"VIETNAM, S."	1966	16540	1.165
"VIETNAM, S."	1967	16970	1.234
"VIETNAM, S."	1968	17410	1.297
"VIETNAM, S."	1969	17870	1.381
"VIETNAM, S."	1970	18330	1.332
"VIETNAM, S."	1971	18809	1.507
"VIETNAM, S."	1972	19296	1.532
"VIETNAM, S."	1973	19367	1.556
"VIETNAM, S."	1974	20313	1.303
"VIETNAM, S."	1975	20841	NA
"MALAYSIA"	1957	7509	1.291
"MALAYSIA"	1958	7727	1.24
"MALAYSIA"	1959	7944	1.33
"MALAYSIA"	1960	8197	1.42
"MALAYSIA"	1961	8447	1.478
"MALAYSIA"	1962	8704	1.538
"MALAYSIA"	1963	8969	1.577
"MALAYSIA"	1964	9241	1.606
"MALAYSIA"	1965	9522	1.671
"MALAYSIA"	1966	9775	1.731
"MALAYSIA"	1967	10034	1.739
"MALAYSIA"	1968	10299	1.787
"MALAYSIA"	1969	10572	1.813
"MALAYSIA"	1970	10853	2.154
"MALAYSIA"	1971	11128	2.218
"MALAYSIA"	1972	11408	2.346
"MALAYSIA"	1973	11690	2.555
"MALAYSIA"	1974	11974	2.791
"MALAYSIA"	1975	12258	2.663
"MALAYSIA"	1976	12545	2.849
"MALAYSIA"	1977	12837	3.073
"MALAYSIA"	1978	13135	3.239
"MALAYSIA"	1979	13444	3.47
"MALAYSIA"	1980	13764	3.799
"MALAYSIA"	1981	14130	4.011
"MALAYSIA"	1982	14510	4.171
"MALAYSIA"	1983	14887	4.287
"MALAYSIA"	1984	15272	4.42
"MALAYSIA"	1985	15682	4.146
"MALAYSIA"	1986	16110	3.869
"MALAYSIA"	1987	16526	3.891
"MALAYSIA"	1988	16942	4.265
"MALAYSIA"	1989	17353	4.674
"MALAYSIA"	1990	17763	5.124
"MALAYSIA"	1991	18178	5.616
"MALAYSIA"	1992	18606	5.746
"MALAYSIA"	1993	19609.11	6.159346
"MALAYSIA"	1994	20103.26	6.5614
"MALAYSIA"	1995	20609.86	7.02919
"MALAYSIA"	1996	21129.23	7.542234
"MALAYSIA"	1997	21667	7.893628
"MALAYSIA"	1998	22180	7.142942
"MALAYSIA"	1999	NA	7.381062
"SINGAPORE"	1965	1887	1.864
"SINGAPORE"	1966	1935	2.008
"SINGAPORE"	1967	1978	2.193
"SINGAPORE"	1968	2013	2.43
"SINGAPORE"	1969	2043	2.742
"SINGAPORE"	1970	2075	3.017
"SINGAPORE"	1971	1901	3.66
"SINGAPORE"	1972	1933	4.108
"SINGAPORE"	1973	1965	4.757
"SINGAPORE"	1974	2000	4.87
"SINGAPORE"	1975	2037	5.35
"SINGAPORE"	1976	2079	5.592
"SINGAPORE"	1977	2122	5.903
"SINGAPORE"	1978	2169	6.247
"SINGAPORE"	1979	2222	6.64
"SINGAPORE"	1980	2282	7.053
"SINGAPORE"	1981	2324	7.59
"SINGAPORE"	1982	2366	7.928
"SINGAPORE"	1983	2406	8.36
"SINGAPORE"	1984	2444	8.891
"SINGAPORE"	1985	2483	8.616
"SINGAPORE"	1986	2519	8.696
"SINGAPORE"	1987	2554	9.395
"SINGAPORE"	1988	2599	10.316
"SINGAPORE"	1989	2648	11.059
"SINGAPORE"	1990	2705	11.71
"SINGAPORE"	1991	2763	12.224
"SINGAPORE"	1992	2818	12.653
"SINGAPORE"	1993	2873.8	13.93176
"SINGAPORE"	1994	2930.2	15.0398
"SINGAPORE"	1995	2986.5	15.76591
"SINGAPORE"	1996	3044.3	16.28155
"SINGAPORE"	1997	3103.5	17.03207
"SINGAPORE"	1998	3163.5	16.52984
"SINGAPORE"	1999	NA	17.28932
"PHILIPPINES"	1946	18434	0.459
"PHILIPPINES"	1947	18762	0.714
"PHILIPPINES"	1948	19144	0.812
"PHILIPPINES"	1949	19674	0.802
"PHILIPPINES"	1950	21252	0.778
"PHILIPPINES"	1951	21913	0.792
"PHILIPPINES"	1952	22578	0.847
"PHILIPPINES"	1953	23238	0.914
"PHILIPPINES"	1954	23903	0.969
"PHILIPPINES"	1955	24564	1.002
"PHILIPPINES"	1956	25378	1.045
"PHILIPPINES"	1957	26189	1.047
"PHILIPPINES"	1958	27004	1.066
"PHILIPPINES"	1959	27815	1.105
"PHILIPPINES"	1960	27909	1.133
"PHILIPPINES"	1961	28750	1.153
"PHILIPPINES"	1962	29613	1.217
"PHILIPPINES"	1963	30507	1.235
"PHILIPPINES"	1964	31423	1.217
"PHILIPPINES"	1965	32369	1.243
"PHILIPPINES"	1966	33345	1.253
"PHILIPPINES"	1967	34347	1.311
"PHILIPPINES"	1968	35380	1.356
"PHILIPPINES"	1969	36446	1.401
"PHILIPPINES"	1970	37540	1.403
"PHILIPPINES"	1971	38655	1.432
"PHILIPPINES"	1972	39778	1.462
"PHILIPPINES"	1973	40900	1.532
"PHILIPPINES"	1974	42012	1.587
"PHILIPPINES"	1975	43103	1.625
"PHILIPPINES"	1976	44143	1.689
"PHILIPPINES"	1977	45153	1.725
"PHILIPPINES"	1978	46164	1.78
"PHILIPPINES"	1979	47209	1.854
"PHILIPPINES"	1980	48323	1.879
"PHILIPPINES"	1981	49540	1.867
"PHILIPPINES"	1982	50800	1.915
"PHILIPPINES"	1983	52055	1.867
"PHILIPPINES"	1984	53351	1.663
"PHILIPPINES"	1985	54700	1.542
"PHILIPPINES"	1986	56004	1.535
"PHILIPPINES"	1987	57356	1.603
"PHILIPPINES"	1988	58721	1.676
"PHILIPPINES"	1989	60097	1.735
"PHILIPPINES"	1990	61480	1.763
"PHILIPPINES"	1991	62868	1.699
"PHILIPPINES"	1992	64259	1.689
"PHILIPPINES"	1993	67092.66	1.68419
"PHILIPPINES"	1994	68661.48	1.716748
"PHILIPPINES"	1995	70267	1.754814
"PHILIPPINES"	1996	71899	1.81596
"PHILIPPINES"	1997	73527	1.869813
"PHILIPPINES"	1998	75138.64	1.818645
"PHILIPPINES"	1999	NA	1.841309
"INDONESIA"	1949	74800	0.3
"INDONESIA"	1950	75449	0.308
"INDONESIA"	1951	76715	0.356
"INDONESIA"	1952	78081	0.39
"INDONESIA"	1953	79548	0.396
"INDONESIA"	1954	82118	0.433
"INDONESIA"	1955	82791	0.514
"INDONESIA"	1956	84567	0.53
"INDONESIA"	1957	86446	0.546
"INDONESIA"	1958	88429	0.551
